img_id,bbox_id,x_min,x_max,y_min,y_max,label_l1,label_l2,label
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2352, 0, 104, 404, 531, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2353, 151, 353, 269, 469, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2354, 189, 380, 205, 392, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2355, 323, 508, 39, 248, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2356, 39, 152, 195, 345, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2357, 498, 661, 354, 566, Human, HUMAN, 1
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2358, 480, 613, 0, 74, Human, HUMAN, 0
94a8c40e-23f0-11e9-ad8d-af5b99bc8fad, 2360, 56, 135, 105, 219, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2361, 149, 352, 273, 470, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2362, 0, 67, 414, 497, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2366, 31, 156, 197, 358, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2367, 56, 136, 140, 221, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2368, 189, 378, 202, 400, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2369, 197, 352, 90, 210, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2370, 322, 512, 40, 249, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2371, 400, 640, 246, 422, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2372, 495, 667, 355, 563, Human, HUMAN, 0
94a8c47c-23f0-11e9-ad8e-af44b93c23c3, 2373, 480, 615, 0, 72, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2374, 31, 152, 193, 373, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2378, 0, 68, 399, 499, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2379, 56, 136, 104, 222, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2380, 149, 354, 262, 465, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2381, 179, 380, 201, 395, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2382, 193, 349, 88, 206, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2383, 476, 615, 0, 72, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2384, 323, 509, 37, 280, Human, HUMAN, 0
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2385, 494, 674, 355, 563, Human, HUMAN, 1
94a8c4ea-23f0-11e9-ad8f-e7fceace6c17, 2386, 401, 640, 247, 422, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2475, 43, 150, 200, 374, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2477, 463, 615, 0, 85, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2478, 325, 467, 41, 239, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2479, 209, 352, 86, 194, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2480, 58, 133, 110, 222, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2481, 396, 640, 251, 404, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2482, 498, 719, 371, 559, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2483, 149, 294, 290, 465, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2484, 0, 89, 398, 529, Human, HUMAN, 0
94a8c878-23f0-11e9-ad97-933274897ce6, 2486, 173, 383, 201, 391, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2529, 0, 79, 402, 507, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2530, 147, 292, 306, 484, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2531, 30, 159, 205, 355, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2532, 207, 357, 92, 184, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2533, 186, 380, 191, 396, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2534, 465, 615, 0, 98, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2535, 322, 468, 43, 278, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2536, 385, 634, 253, 404, Human, HUMAN, 0
94a8ca44-23f0-11e9-ad9b-130945598be6, 2537, 488, 730, 379, 570, Human, HUMAN, 1
94a8ca44-23f0-11e9-ad9b-130945598be6, 2538, 58, 134, 109, 226, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2644, 256, 437, 272, 560, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2648, 250, 426, 41, 189, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2649, 353, 510, 54, 269, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2650, 57, 159, 412, 516, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2651, 345, 657, 472, 667, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2652, 0, 69, 376, 501, Human, HUMAN, 0
94a8cf08-23f0-11e9-ada4-e776c440fff8, 2653, 518, 619, 0, 156, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2744, 48, 154, 442, 546, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2745, 256, 357, 76, 201, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2746, 362, 511, 53, 274, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2747, 300, 660, 584, 719, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2748, 514, 620, 0, 185, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2749, 208, 452, 274, 533, Human, HUMAN, 0
94a8d264-23f0-11e9-adac-8f3a53fe142d, 2751, 0, 56, 409, 504, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2812, 512, 666, 360, 564, Human, HUMAN, 1
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2814, 0, 60, 242, 388, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2815, 44, 143, 610, 701, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2816, 293, 377, 48, 146, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2817, 513, 604, 0, 202, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2818, 249, 447, 153, 413, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2821, 370, 517, 39, 257, Human, HUMAN, 0
94a8d4e4-23f0-11e9-adb2-13d7fa200bf2, 2822, 42, 167, 390, 503, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2823, 43, 161, 389, 499, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2824, 374, 515, 22, 259, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2825, 245, 439, 153, 425, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2826, 301, 367, 48, 136, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2827, 0, 54, 275, 406, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2828, 539, 606, 0, 173, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2829, 59, 160, 625, 687, Human, HUMAN, 0
94a8d552-23f0-11e9-adb3-fbb58ac2d37f, 2834, 514, 673, 361, 560, Human, HUMAN, 1
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2860, 530, 609, 0, 171, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2861, 301, 376, 46, 132, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2862, 376, 516, 28, 256, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2863, 234, 435, 152, 425, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2864, 489, 682, 350, 563, Human, HUMAN, 1
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2865, 0, 64, 272, 384, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2867, 46, 143, 612, 697, Human, HUMAN, 0
94a8d6a6-23f0-11e9-adb6-5bcb47b2a0a6, 2870, 46, 161, 389, 512, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2959, 372, 521, 47, 259, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2962, 384, 599, 426, 551, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2964, 538, 611, 0, 149, Human, HUMAN, 1
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2965, 222, 433, 177, 412, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2966, 34, 166, 390, 503, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2967, 43, 144, 603, 677, Human, HUMAN, 0
94a8da66-23f0-11e9-adbf-db4d11c31c3c, 2968, 290, 380, 56, 132, Human, HUMAN, 0
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2969, 538, 675, 403, 554, Human, HUMAN, 1
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2970, 0, 48, 242, 371, Human, HUMAN, 0
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2971, 205, 344, 276, 464, Human, HUMAN, 0
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2972, 289, 371, 33, 178, Human, HUMAN, 0
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2973, 393, 506, 19, 304, Human, HUMAN, 0
94a8dad4-23f0-11e9-adc0-ef4d083ab2be, 2974, 498, 632, 0, 303, Human, HUMAN, 1
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2984, 491, 630, 0, 302, Human, HUMAN, 1
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2985, 290, 373, 31, 170, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2986, 550, 662, 406, 567, Human, HUMAN, 1
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2987, 370, 506, 15, 245, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2988, 199, 385, 256, 459, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3106, 0, 97, 171, 375, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3107, 495, 645, 75, 313, Human, HUMAN, 1
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3110, 372, 499, 16, 244, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3111, 454, 621, 363, 534, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3112, 284, 413, 33, 177, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3113, 0, 123, 503, 618, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3114, 286, 407, 42, 177, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3115, 379, 501, 21, 243, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3116, 543, 620, 0, 104, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3117, 487, 644, 371, 536, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3118, 0, 96, 236, 374, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3122, 497, 647, 76, 311, Human, HUMAN, 1
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3169, 285, 402, 41, 177, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3170, 0, 97, 238, 375, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3173, 475, 642, 85, 310, Human, HUMAN, 1
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3174, 371, 505, 36, 245, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3175, 543, 620, 0, 112, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3176, 507, 655, 372, 538, Human, HUMAN, 1
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3177, 0, 121, 486, 608, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3179, 507, 655, 371, 528, Human, HUMAN, 1
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3180, 483, 644, 83, 312, Human, HUMAN, 1
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3181, 372, 491, 34, 243, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3182, 287, 409, 38, 179, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3183, 0, 98, 174, 375, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3416, 0, 98, 192, 327, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3417, 270, 386, 28, 179, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3418, 378, 531, 19, 239, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3419, 234, 418, 186, 408, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3420, 496, 658, 375, 520, Human, HUMAN, 1
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3421, 0, 86, 444, 523, Human, HUMAN, 0
94a8f276-23f0-11e9-adf8-634cee56cbaf, 3423, 155, 303, 296, 445, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3441, 234, 435, 184, 411, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3443, 263, 383, 26, 179, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3444, 488, 648, 381, 559, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3445, 376, 533, 26, 335, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3446, 13, 98, 192, 314, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3447, 132, 305, 293, 470, Human, HUMAN, 0
94a8f3ac-23f0-11e9-adfb-8f13593488fe, 3448, 0, 86, 445, 516, Human, HUMAN, 0
94a8fafa-23f0-11e9-ae0b-63e91c8fdb1b, 3583, 518, 668, 388, 567, Human, HUMAN, 0
94a8fafa-23f0-11e9-ae0b-63e91c8fdb1b, 3585, 269, 377, 42, 166, Human, HUMAN, 0
94a8fafa-23f0-11e9-ae0b-63e91c8fdb1b, 3586, 391, 484, 22, 211, Human, HUMAN, 0
94a8fafa-23f0-11e9-ae0b-63e91c8fdb1b, 3587, 408, 546, 279, 438, Human, HUMAN, 0
94a8fafa-23f0-11e9-ae0b-63e91c8fdb1b, 3590, 234, 435, 154, 403, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3600, 262, 376, 41, 178, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3602, 0, 102, 167, 304, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3603, 506, 596, 0, 189, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3604, 391, 499, 22, 265, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3605, 412, 608, 288, 438, Human, HUMAN, 0
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3606, 507, 663, 418, 576, Human, HUMAN, 1
94a8fbcc-23f0-11e9-ae0d-d3e6998b6853, 3609, 235, 432, 155, 413, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3752, 77, 223, 451, 590, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3753, 0, 166, 286, 444, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3755, 284, 375, 14, 155, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3756, 496, 599, 0, 61, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3757, 392, 524, 17, 230, Human, HUMAN, 0
94a9041e-23f0-11e9-ae1d-9bd24cfdbcea, 3758, 139, 402, 264, 460, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3776, 398, 520, 18, 245, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3778, 0, 155, 490, 614, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3779, 0, 99, 211, 357, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3780, 245, 415, 150, 400, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3781, 412, 617, 401, 612, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3782, 317, 508, 304, 449, Human, HUMAN, 0
94a9054a-23f0-11e9-ae20-8ff2866f3a34, 3783, 281, 388, 16, 168, Human, HUMAN, 0
94a90946-23f0-11e9-ae2a-3330cc71e114, 3861, 0, 83, 250, 362, Human, HUMAN, 0
94a90946-23f0-11e9-ae2a-3330cc71e114, 3862, 35, 155, 107, 179, Human, HUMAN, 0
94a90a40-23f0-11e9-ae2d-cfb6e66c4ca3, 3866, 432, 520, 0, 145, Human, HUMAN, 0
94a90aea-23f0-11e9-ae2f-67f131f934ac, 3868, 442, 525, 0, 129, Human, HUMAN, 0
94a90b94-23f0-11e9-ae31-c350b2e4d280, 3870, 444, 527, 0, 130, Human, HUMAN, 0
94a91508-23f0-11e9-ae4e-131616640871, 3899, 19, 141, 535, 636, Human, HUMAN, 0
94a91508-23f0-11e9-ae4e-131616640871, 3900, 18, 123, 89, 244, Human, HUMAN, 0
94a91d32-23f0-11e9-ae64-1b5c15cd0980, 3923, 432, 597, 179, 394, Human, HUMAN, 0
94a91d32-23f0-11e9-ae64-1b5c15cd0980, 3924, 3, 149, 355, 491, Human, HUMAN, 0
94a91d32-23f0-11e9-ae64-1b5c15cd0980, 3925, 52, 133, 109, 214, Human, HUMAN, 0
94a91d32-23f0-11e9-ae64-1b5c15cd0980, 3926, 427, 553, 0, 137, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3927, 485, 619, 0, 74, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3929, 0, 143, 437, 550, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3930, 205, 350, 316, 458, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3931, 225, 400, 214, 407, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3932, 52, 224, 260, 401, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3933, 63, 175, 100, 206, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3934, 353, 498, 35, 246, Human, HUMAN, 0
94a91d8c-23f0-11e9-ae65-1fb817617e5d, 3935, 261, 374, 60, 191, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3936, 261, 376, 64, 190, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3937, 352, 492, 37, 242, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3938, 225, 399, 217, 407, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3939, 66, 165, 97, 200, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3940, 33, 213, 227, 407, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3941, 0, 140, 435, 549, Human, HUMAN, 0
94a91df0-23f0-11e9-ae66-e3f9da8147d6, 3942, 487, 618, 0, 83, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4099, 272, 384, 30, 185, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4100, 55, 161, 90, 182, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4101, 381, 500, 21, 240, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4102, 231, 405, 215, 409, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4103, 140, 284, 341, 506, Human, HUMAN, 0
94a9257a-23f0-11e9-ae79-9f3964aa6c74, 4105, 499, 615, 0, 66, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4141, 275, 384, 26, 185, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4133, 67, 162, 87, 209, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4134, 383, 501, 18, 240, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4135, 135, 271, 337, 503, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4136, 56, 173, 230, 384, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4137, 0, 139, 417, 546, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4138, 231, 398, 213, 409, Human, HUMAN, 0
94a9270a-23f0-11e9-ae7d-a32dfbb18ae6, 4139, 498, 616, 0, 82, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4176, 276, 388, 26, 186, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4177, 389, 512, 17, 242, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4178, 69, 163, 91, 195, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4179, 231, 397, 216, 409, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4181, 126, 336, 330, 507, Human, HUMAN, 0
94a92908-23f0-11e9-ae82-43c0d2cc9736, 4182, 498, 617, 0, 88, Human, HUMAN, 1
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4234, 70, 164, 105, 190, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4235, 382, 513, 19, 244, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4236, 37, 137, 190, 398, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4238, 235, 398, 207, 402, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4239, 122, 251, 321, 467, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4240, 0, 140, 437, 558, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4241, 501, 620, 1, 81, Human, HUMAN, 0
94a92bc4-23f0-11e9-ae89-a3a28403973b, 4242, 274, 388, 23, 183, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4243, 0, 142, 430, 548, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4244, 13, 158, 200, 336, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4245, 69, 165, 91, 201, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4247, 236, 396, 216, 401, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4248, 275, 390, 22, 188, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4249, 489, 617, 0, 87, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4250, 378, 518, 15, 242, Human, HUMAN, 0
94a92c28-23f0-11e9-ae8a-a3c87ac37335, 4251, 118, 299, 319, 472, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4252, 117, 253, 319, 453, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4254, 502, 618, 0, 62, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4255, 391, 509, 20, 240, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4256, 235, 341, 216, 369, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4257, 0, 103, 433, 526, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4258, 46, 138, 250, 343, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4259, 71, 166, 99, 172, Human, HUMAN, 0
94a92c96-23f0-11e9-ae8b-d7ec63b0f5a3, 4260, 274, 377, 23, 189, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4270, 23, 140, 214, 350, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4271, 383, 509, 18, 241, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4272, 272, 395, 21, 186, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4273, 71, 160, 86, 202, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4274, 493, 617, 0, 84, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4275, 118, 298, 321, 462, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4277, 2, 139, 431, 552, Human, HUMAN, 0
94a92d5e-23f0-11e9-ae8d-b3b9b87ab4d0, 4278, 234, 397, 216, 415, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4288, 352, 501, 56, 256, Human, HUMAN, 0
94a92e30-23f0-11e9-ae8f-ef307edb3404, 4289, 404, 592, 399, 564, Human, HUMAN, 0
