img_id,bbox_id,x_min,x_max,y_min,y_max,label_l1,label_l2,label
94a8db38-23f0-11e9-adc1-4b6f69379079, 2982, 536, 658, 401, 569, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2984, 491, 630, 0, 302, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2985, 290, 373, 31, 170, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2986, 550, 662, 406, 567, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2987, 370, 506, 15, 245, Human, HUMAN, 0
94a8db9c-23f0-11e9-adc2-7f76d866006a, 2988, 199, 385, 256, 459, Human, HUMAN, 0
94a8dc00-23f0-11e9-adc3-4716c17da038, 2990, 198, 377, 272, 468, Human, HUMAN, 0
94a8dc00-23f0-11e9-adc3-4716c17da038, 2991, 548, 659, 404, 571, Human, HUMAN, 0
94a8dc00-23f0-11e9-adc3-4716c17da038, 2992, 366, 506, 19, 283, Human, HUMAN, 0
94a8dc00-23f0-11e9-adc3-4716c17da038, 2993, 291, 370, 32, 168, Human, HUMAN, 0
94a8dc00-23f0-11e9-adc3-4716c17da038, 2994, 501, 634, 11, 301, Human, HUMAN, 0
94a8dc5a-23f0-11e9-adc4-6331e6742cbd, 2995, 490, 636, 0, 303, Human, HUMAN, 0
94a8dc5a-23f0-11e9-adc4-6331e6742cbd, 2997, 367, 496, 22, 246, Human, HUMAN, 0
94a8dc5a-23f0-11e9-adc4-6331e6742cbd, 2998, 191, 335, 260, 464, Human, HUMAN, 0
94a8dc5a-23f0-11e9-adc4-6331e6742cbd, 2999, 545, 657, 408, 569, Human, HUMAN, 0
94a8dc5a-23f0-11e9-adc4-6331e6742cbd, 3000, 290, 372, 32, 175, Human, HUMAN, 0
94a8dcbe-23f0-11e9-adc5-af37abb18e9b, 3002, 543, 667, 403, 567, Human, HUMAN, 0
94a8dcbe-23f0-11e9-adc5-af37abb18e9b, 3003, 488, 636, 0, 303, Human, HUMAN, 0
94a8dcbe-23f0-11e9-adc5-af37abb18e9b, 3004, 372, 496, 16, 243, Human, HUMAN, 0
94a8dcbe-23f0-11e9-adc5-af37abb18e9b, 3005, 291, 374, 31, 169, Human, HUMAN, 0
94a8dcbe-23f0-11e9-adc5-af37abb18e9b, 3006, 192, 339, 272, 471, Human, HUMAN, 0
94a8dd18-23f0-11e9-adc6-3b745352828d, 3007, 444, 636, 104, 320, Human, HUMAN, 0
94a8dd18-23f0-11e9-adc6-3b745352828d, 3008, 369, 465, 17, 232, Human, HUMAN, 0
94a8dd18-23f0-11e9-adc6-3b745352828d, 3009, 290, 383, 47, 178, Human, HUMAN, 0
94a8dd18-23f0-11e9-adc6-3b745352828d, 3011, 0, 100, 476, 595, Human, HUMAN, 0
94a8dd18-23f0-11e9-adc6-3b745352828d, 3013, 497, 662, 391, 560, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3014, 289, 386, 42, 175, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3016, 0, 38, 235, 304, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3017, 1, 133, 298, 401, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3018, 366, 465, 17, 273, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3019, 434, 637, 104, 319, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3020, 499, 666, 389, 561, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3021, 0, 104, 475, 599, Human, HUMAN, 0
94a8dd7c-23f0-11e9-adc7-b332f49d6be6, 3023, 538, 607, 0, 134, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3024, 362, 437, 15, 215, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3025, 0, 120, 474, 582, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3027, 0, 126, 280, 417, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3028, 290, 381, 47, 176, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3029, 530, 608, 1, 138, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3030, 501, 659, 385, 559, Human, HUMAN, 0
94a8ddea-23f0-11e9-adc8-ef9f4393a1db, 3031, 428, 633, 109, 320, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3032, 535, 607, 0, 143, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3033, 501, 662, 396, 562, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3034, 0, 120, 481, 594, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3035, 289, 382, 45, 174, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3036, 418, 637, 108, 322, Human, HUMAN, 0
94a8de4e-23f0-11e9-adc9-7b592fb56db9, 3039, 367, 465, 17, 190, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3040, 341, 466, 17, 213, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3041, 409, 636, 109, 320, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3042, 0, 100, 286, 374, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3044, 0, 101, 461, 595, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3045, 501, 668, 398, 567, Human, HUMAN, 0
94a8debc-23f0-11e9-adca-b7afdad09aa2, 3046, 290, 380, 42, 177, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3048, 537, 608, 0, 143, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3049, 359, 465, 19, 206, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3050, 399, 636, 109, 322, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3051, 291, 379, 44, 178, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3052, 503, 660, 391, 565, Human, HUMAN, 0
94a8e060-23f0-11e9-adcb-274a1e04c920, 3053, 0, 121, 484, 598, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3056, 0, 40, 235, 377, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3057, 534, 605, 0, 140, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3058, 367, 464, 16, 179, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3059, 291, 386, 43, 174, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3060, 501, 662, 391, 562, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3061, 0, 119, 476, 603, Human, HUMAN, 0
94a8e0e2-23f0-11e9-adcc-c70f106131ad, 3064, 392, 635, 109, 322, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3066, 0, 100, 285, 397, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3067, 287, 384, 40, 179, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3068, 359, 465, 14, 281, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3070, 502, 661, 387, 558, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3071, 0, 129, 471, 603, Human, HUMAN, 0
94a8e150-23f0-11e9-adcd-773d4d625e1b, 3072, 387, 635, 95, 326, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3074, 508, 662, 394, 560, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3075, 0, 91, 471, 610, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3076, 293, 375, 42, 179, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3077, 379, 634, 97, 325, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3078, 345, 466, 16, 156, Human, HUMAN, 0
94a8e1b4-23f0-11e9-adce-dfe444724d1c, 3079, 0, 43, 240, 374, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3080, 0, 55, 241, 380, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3081, 0, 112, 452, 612, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3082, 292, 382, 36, 167, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3083, 340, 473, 14, 136, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3084, 378, 635, 105, 324, Human, HUMAN, 0
94a8e20e-23f0-11e9-adcf-7b87949d7488, 3085, 510, 660, 394, 564, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3088, 366, 465, 16, 136, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3090, 507, 666, 395, 561, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3091, 375, 633, 94, 334, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3092, 0, 59, 241, 384, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3094, 295, 386, 36, 172, Human, HUMAN, 0
94a8e27c-23f0-11e9-add0-e7faf2b48362, 3095, 0, 114, 444, 612, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3096, 295, 384, 40, 179, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3099, 0, 99, 239, 364, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3101, 368, 463, 17, 137, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3102, 387, 603, 108, 322, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3103, 0, 115, 453, 613, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3104, 516, 661, 397, 567, Human, HUMAN, 0
94a8e2e0-23f0-11e9-add1-1b9339fb5800, 3105, 535, 607, 0, 162, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3106, 0, 97, 171, 375, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3107, 495, 645, 75, 313, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3110, 372, 499, 16, 244, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3111, 454, 621, 363, 534, Human, HUMAN, 0
94a8e34e-23f0-11e9-add2-ff6aa162f175, 3112, 284, 413, 33, 177, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3113, 0, 123, 503, 618, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3114, 286, 407, 42, 177, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3115, 379, 501, 21, 243, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3116, 543, 620, 0, 104, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3117, 487, 644, 371, 536, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3118, 0, 96, 236, 374, Human, HUMAN, 0
94a8e3a8-23f0-11e9-add3-7bbddc55641e, 3122, 497, 647, 76, 311, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3123, 376, 499, 25, 244, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3124, 494, 645, 81, 310, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3125, 288, 405, 42, 176, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3126, 540, 619, 0, 105, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3127, 0, 116, 514, 614, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3130, 0, 95, 239, 375, Human, HUMAN, 0
94a8e420-23f0-11e9-add4-d33a0c7a0f23, 3131, 507, 642, 371, 534, Human, HUMAN, 0
94a8e484-23f0-11e9-add5-eb8b6fea35eb, 3134, 0, 96, 173, 375, Human, HUMAN, 0
94a8e484-23f0-11e9-add5-eb8b6fea35eb, 3135, 283, 406, 36, 174, Human, HUMAN, 0
94a8e484-23f0-11e9-add5-eb8b6fea35eb, 3136, 379, 501, 21, 242, Human, HUMAN, 0
94a8e484-23f0-11e9-add5-eb8b6fea35eb, 3137, 490, 648, 80, 311, Human, HUMAN, 0
94a8e484-23f0-11e9-add5-eb8b6fea35eb, 3138, 466, 647, 371, 531, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3140, 508, 643, 371, 538, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3141, 0, 119, 504, 617, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3142, 0, 95, 239, 373, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3143, 487, 644, 81, 311, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3144, 375, 500, 27, 242, Human, HUMAN, 0
94a8e4e8-23f0-11e9-add6-4b01642da3e8, 3145, 286, 406, 43, 177, Human, HUMAN, 0
94a8e54c-23f0-11e9-add7-5bac46cf0cf2, 3147, 0, 95, 176, 377, Human, HUMAN, 0
94a8e54c-23f0-11e9-add7-5bac46cf0cf2, 3148, 281, 407, 34, 178, Human, HUMAN, 0
94a8e54c-23f0-11e9-add7-5bac46cf0cf2, 3150, 500, 645, 370, 532, Human, HUMAN, 0
94a8e54c-23f0-11e9-add7-5bac46cf0cf2, 3151, 482, 646, 71, 312, Human, HUMAN, 0
94a8e54c-23f0-11e9-add7-5bac46cf0cf2, 3153, 373, 496, 15, 243, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3156, 0, 96, 288, 379, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3157, 374, 502, 31, 242, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3158, 493, 643, 80, 310, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3159, 288, 403, 40, 174, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3160, 508, 642, 370, 531, Human, HUMAN, 0
94a8e5b0-23f0-11e9-add8-373796af37cd, 3161, 45, 118, 516, 614, Human, HUMAN, 0
94a8e61e-23f0-11e9-add9-33101be823a5, 3162, 491, 644, 84, 312, Human, HUMAN, 0
94a8e61e-23f0-11e9-add9-33101be823a5, 3163, 371, 503, 11, 245, Human, HUMAN, 0
94a8e61e-23f0-11e9-add9-33101be823a5, 3164, 285, 407, 38, 182, Human, HUMAN, 0
94a8e61e-23f0-11e9-add9-33101be823a5, 3165, 0, 97, 172, 374, Human, HUMAN, 0
94a8e61e-23f0-11e9-add9-33101be823a5, 3168, 502, 657, 374, 530, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3169, 285, 402, 41, 177, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3170, 0, 97, 238, 375, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3173, 475, 642, 85, 310, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3174, 371, 505, 36, 245, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3175, 543, 620, 0, 112, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3176, 507, 655, 372, 538, Human, HUMAN, 0
94a8e678-23f0-11e9-adda-a77fab1a5ad7, 3177, 0, 121, 486, 608, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3179, 507, 655, 371, 528, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3180, 483, 644, 83, 312, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3181, 372, 491, 34, 243, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3182, 287, 409, 38, 179, Human, HUMAN, 0
94a8e6e6-23f0-11e9-addb-bb08b9922c8b, 3183, 0, 98, 174, 375, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3186, 382, 501, 28, 243, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3187, 451, 634, 85, 325, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3188, 284, 401, 44, 177, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3189, 0, 96, 240, 374, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3190, 479, 672, 378, 564, Human, HUMAN, 0
94a8e74a-23f0-11e9-addc-235d4ab84537, 3192, 0, 127, 468, 537, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3193, 0, 91, 251, 377, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3194, 470, 634, 93, 324, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3195, 287, 398, 48, 177, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3196, 472, 674, 380, 561, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3197, 387, 485, 28, 244, Human, HUMAN, 0
94a8e7ae-23f0-11e9-addd-d7504e02e2a0, 3200, 0, 115, 472, 536, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3201, 286, 402, 39, 176, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3204, 0, 100, 175, 375, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3205, 382, 498, 24, 259, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3206, 486, 635, 85, 323, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3207, 455, 672, 381, 526, Human, HUMAN, 0
94a8e812-23f0-11e9-adde-938bf12704a3, 3208, 0, 119, 467, 544, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3210, 380, 501, 26, 244, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3212, 284, 400, 44, 178, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3213, 0, 95, 239, 375, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3214, 0, 118, 467, 540, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3215, 462, 673, 382, 563, Human, HUMAN, 0
94a8e880-23f0-11e9-addf-4b784e00de65, 3216, 460, 632, 89, 320, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3218, 0, 94, 174, 376, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3220, 280, 402, 37, 177, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3221, 378, 500, 20, 245, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3222, 489, 634, 90, 319, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3223, 453, 661, 382, 560, Human, HUMAN, 0
94a8e8e4-23f0-11e9-ade0-3b446f0d84bb, 3224, 0, 117, 466, 546, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3225, 0, 120, 463, 542, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3226, 0, 97, 238, 376, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3227, 459, 632, 92, 317, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3228, 380, 504, 23, 242, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3229, 286, 399, 44, 179, Human, HUMAN, 0
94a8e948-23f0-11e9-ade1-23170f56c1f2, 3232, 452, 671, 383, 565, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3233, 463, 629, 90, 319, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3234, 541, 619, 0, 94, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3235, 379, 487, 20, 245, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3236, 0, 120, 468, 541, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3237, 283, 398, 45, 172, Human, HUMAN, 0
94a8e9ac-23f0-11e9-ade2-cf99524a1cbb, 3240, 445, 664, 387, 565, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3241, 0, 96, 239, 375, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3244, 375, 493, 16, 175, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3245, 399, 630, 104, 324, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3246, 0, 121, 460, 541, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3247, 395, 639, 365, 571, Human, HUMAN, 0
94a8ea10-23f0-11e9-ade3-cf895410f416, 3248, 287, 400, 46, 177, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3250, 376, 486, 17, 213, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3251, 286, 399, 40, 178, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3252, 392, 625, 101, 322, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3253, 385, 633, 366, 563, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3255, 0, 121, 465, 540, Human, HUMAN, 0
94a8ea74-23f0-11e9-ade4-ff7710f61b6b, 3256, 0, 93, 242, 375, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3257, 379, 478, 16, 171, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3259, 386, 628, 364, 563, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3260, 411, 616, 114, 321, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3261, 284, 399, 46, 178, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3262, 0, 92, 239, 375, Human, HUMAN, 0
94a8eae2-23f0-11e9-ade5-13a110b7b651, 3263, 0, 119, 462, 540, Human, HUMAN, 0
94a8eb46-23f0-11e9-ade6-53e1dfac5e72, 3265, 379, 490, 16, 247, Human, HUMAN, 0
94a8eb46-23f0-11e9-ade6-53e1dfac5e72, 3266, 285, 400, 49, 174, Human, HUMAN, 0
94a8eb46-23f0-11e9-ade6-53e1dfac5e72, 3267, 387, 626, 367, 562, Human, HUMAN, 0
94a8eb46-23f0-11e9-ade6-53e1dfac5e72, 3268, 0, 121, 466, 539, Human, HUMAN, 0
94a8eb46-23f0-11e9-ade6-53e1dfac5e72, 3271, 436, 626, 111, 325, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3272, 409, 635, 63, 323, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3273, 284, 400, 44, 176, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3274, 386, 628, 365, 560, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3275, 388, 453, 14, 71, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3276, 0, 40, 249, 349, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3278, 0, 121, 377, 539, Human, HUMAN, 0
94a8ebaa-23f0-11e9-ade7-fb48590edbdf, 3280, 382, 472, 60, 142, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3281, 380, 474, 19, 180, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3284, 0, 121, 457, 539, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3285, 285, 400, 47, 178, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3286, 392, 629, 115, 327, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3287, 385, 627, 365, 565, Human, HUMAN, 0
94a8ec0e-23f0-11e9-ade8-97a05093db0d, 3288, 0, 94, 239, 376, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3289, 393, 634, 122, 331, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3290, 381, 466, 13, 167, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3291, 543, 619, 0, 94, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3292, 285, 397, 48, 174, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3293, 0, 96, 241, 372, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3294, 0, 120, 465, 535, Human, HUMAN, 0
94a8ec72-23f0-11e9-ade9-ab814b15836f, 3297, 387, 626, 396, 565, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3298, 540, 620, 0, 118, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3300, 0, 93, 249, 375, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3301, 394, 635, 112, 323, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3302, 378, 469, 22, 177, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3303, 384, 623, 369, 569, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3304, 0, 121, 469, 563, Human, HUMAN, 0
94a8ece0-23f0-11e9-adea-5377d6745047, 3306, 284, 410, 51, 190, Human, HUMAN, 0
94a8ed4e-23f0-11e9-adeb-9b070593b546, 3307, 0, 90, 237, 375, Human, HUMAN, 0
94a8ed4e-23f0-11e9-adeb-9b070593b546, 3308, 382, 625, 370, 564, Human, HUMAN, 0
94a8ed4e-23f0-11e9-adeb-9b070593b546, 3309, 400, 633, 112, 335, Human, HUMAN, 0
94a8ed4e-23f0-11e9-adeb-9b070593b546, 3311, 0, 120, 458, 551, Human, HUMAN, 0
